dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
DIOR,brightness,A,42,source,baseballfield,0.482,printed class_ap.txt (typically 3 decimals),0.482,0.482,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,basketballcourt,0.282,printed class_ap.txt (typically 3 decimals),0.282,0.282,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,bridge,0.104,printed class_ap.txt (typically 3 decimals),0.104,0.104,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,chimney,0.344,printed class_ap.txt (typically 3 decimals),0.344,0.344,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,expressway-service-area,0.216,printed class_ap.txt (typically 3 decimals),0.216,0.216,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,expressway-toll-station,0.146,printed class_ap.txt (typically 3 decimals),0.146,0.146,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,dam,0.091,printed class_ap.txt (typically 3 decimals),0.091,0.091,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,golffield,0.119,printed class_ap.txt (typically 3 decimals),0.119,0.119,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,groundtrackfield,0.217,printed class_ap.txt (typically 3 decimals),0.217,0.217,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,harbor,0.15,printed class_ap.txt (typically 3 decimals),0.15,0.15,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,overpass,0.15,printed class_ap.txt (typically 3 decimals),0.15,0.15,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,ship,0.654,printed class_ap.txt (typically 3 decimals),0.654,0.654,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,stadium,0.196,printed class_ap.txt (typically 3 decimals),0.196,0.196,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,storagetank,0.339,printed class_ap.txt (typically 3 decimals),0.339,0.339,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,tenniscourt,0.521,printed class_ap.txt (typically 3 decimals),0.521,0.521,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,trainstation,0.125,printed class_ap.txt (typically 3 decimals),0.125,0.125,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,vehicle,0.265,printed class_ap.txt (typically 3 decimals),0.265,0.265,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,windmill,0.089,printed class_ap.txt (typically 3 decimals),0.089,0.089,complete,/home/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,airplane,0.346,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,airport,0.021,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,baseballfield,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,basketballcourt,0.295,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,bridge,0.108,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,chimney,0.375,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,expressway-service-area,0.225,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,expressway-toll-station,0.135,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,golffield,0.11,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,groundtrackfield,0.222,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,harbor,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,overpass,0.157,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,ship,0.667,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,stadium,0.2,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,storagetank,0.351,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,tenniscourt,0.534,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,trainstation,0.132,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,vehicle,0.277,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,42,ema,windmill,0.089,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_42/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,airplane,0.345,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,airport,0.016,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,baseballfield,0.489,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,basketballcourt,0.294,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,chimney,0.379,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,expressway-service-area,0.214,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,expressway-toll-station,0.136,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,golffield,0.116,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,groundtrackfield,0.221,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,harbor,0.104,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,overpass,0.159,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,ship,0.665,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,stadium,0.2,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,storagetank,0.349,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,tenniscourt,0.534,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,trainstation,0.13,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,vehicle,0.275,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,43,ema,windmill,0.089,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_43/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,airplane,0.346,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,airport,0.015,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,baseballfield,0.49,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,basketballcourt,0.296,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,chimney,0.376,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,expressway-service-area,0.216,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,expressway-toll-station,0.143,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,golffield,0.119,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,groundtrackfield,0.222,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,harbor,0.103,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,overpass,0.158,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,ship,0.668,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,stadium,0.199,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,storagetank,0.354,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,tenniscourt,0.535,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,trainstation,0.129,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,vehicle,0.277,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B_REG,44,ema,windmill,0.089,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/brightness/seed_44/methods/B_REG/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,airplane,0.317,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,airport,0.018,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,baseballfield,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,basketballcourt,0.292,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,chimney,0.358,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,expressway-service-area,0.221,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,expressway-toll-station,0.143,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,golffield,0.124,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,groundtrackfield,0.218,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,harbor,0.104,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,overpass,0.153,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,ship,0.617,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,stadium,0.203,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,storagetank,0.34,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,tenniscourt,0.533,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,trainstation,0.132,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,vehicle,0.249,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,F_text_only,42,ema,windmill,0.084,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/brightness/seed_42/methods/F_text_only/ddp2/eval_full_brightness_ids_v1/class_ap.txt
