dataset,domain,method,seed,role,status,mAP50,eval_dir,eval_json,checkpoint_verified,missing,searched,native_sidecar_present
RSAR,clean,A,42,source,metadata_collected,0.5313997864723206,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/eval_20260907_053721.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/eval_20260907_053721.json""]}]",True
RSAR,clean,B,42,ema,metadata_collected,0.5197048783302307,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_060433.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_060433.json""]}]",True
RSAR,clean,B,43,ema,metadata_collected,0.5253969430923462,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_043547.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_043547.json""]}]",True
RSAR,clean,B,44,ema,metadata_collected,0.5282383561134338,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_133211.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_133211.json""]}]",True
RSAR,clean,C,42,ema,metadata_collected,0.5268602967262268,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_062325.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_062325.json""]}]",True
RSAR,clean,C,43,ema,metadata_collected,0.510209321975708,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_043547.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_043547.json""]}]",True
RSAR,clean,C,44,ema,metadata_collected,0.5266595482826233,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_132630.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_ids_v1/eval_20260907_132630.json""]}]",True
RSAR,clean,D,42,ema,metadata_collected,0.5099200010299683,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_063934.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_063934.json""]}]",True
RSAR,clean,D,43,ema,metadata_collected,0.5099552273750305,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_043548.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_043548.json""]}]",True
RSAR,clean,D,44,ema,metadata_collected,0.5112261176109314,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_134138.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_ids_v1/eval_20260907_134138.json""]}]",True
RSAR,clean,E,42,ema,metadata_collected,0.5288423895835876,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260907_071216.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260907_071216.json""]}]",True
RSAR,clean,E,43,ema,metadata_collected,0.5258550047874451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260908_030210.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260908_030210.json""]}]",True
RSAR,clean,E,44,ema,metadata_collected,0.5264860987663269,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260908_073241.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_ids_v1/eval_20260908_073241.json""]}]",True
RSAR,clean,F,42,ema,metadata_collected,0.516840398311615,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260907_073054.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260907_073054.json""]}]",True
RSAR,clean,F,43,ema,metadata_collected,0.5104420781135559,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260908_030700.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260908_030700.json""]}]",True
RSAR,clean,F,44,ema,metadata_collected,0.5167173147201538,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260908_074154.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/eval_20260908_074154.json""]}]",True
RSAR,chaff,A,42,source,metadata_collected,0.4719308912754059,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/eval_20260907_075924.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/eval_20260907_075924.json""]}]",True
RSAR,chaff,B,42,ema,metadata_collected,0.46308407187461853,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_ids_v1/eval_20260907_040937.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_ids_v1/eval_20260907_040937.json""]}]",True
RSAR,chaff,B,43,ema,metadata_collected,0.4631883203983307,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_ids_v1/eval_20260907_043548.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_ids_v1/eval_20260907_043548.json""]}]",True
RSAR,chaff,B,44,ema,metadata_collected,0.46853336691856384,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/B/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/B/eval_full_chaff_ids_v1/eval_20260907_133300.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/B/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/B/eval_full_chaff_ids_v1/eval_20260907_133300.json""]}]",True
RSAR,chaff,C,42,ema,metadata_collected,0.4662811756134033,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/C/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/C/eval_full_chaff_ids_v1/eval_20260907_082334.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/C/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/C/eval_full_chaff_ids_v1/eval_20260907_082334.json""]}]",True
RSAR,chaff,C,43,ema,metadata_collected,0.46599945425987244,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/C/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/C/eval_full_chaff_ids_v1/eval_20260907_052224.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/C/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/C/eval_full_chaff_ids_v1/eval_20260907_052224.json""]}]",True
RSAR,chaff,C,44,ema,metadata_collected,0.47079601883888245,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/C/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/C/eval_full_chaff_ids_v1/eval_20260907_144153.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/C/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/C/eval_full_chaff_ids_v1/eval_20260907_144153.json""]}]",True
RSAR,chaff,D,42,ema,metadata_collected,0.4592876732349396,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/D/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/D/eval_full_chaff_ids_v1/eval_20260907_083954.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/D/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/D/eval_full_chaff_ids_v1/eval_20260907_083954.json""]}]",True
RSAR,chaff,D,43,ema,metadata_collected,0.4567207992076874,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/D/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/D/eval_full_chaff_ids_v1/eval_20260907_052223.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/D/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/D/eval_full_chaff_ids_v1/eval_20260907_052223.json""]}]",True
RSAR,chaff,D,44,ema,metadata_collected,0.46504101157188416,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/D/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/D/eval_full_chaff_ids_v1/eval_20260907_144235.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/D/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/D/eval_full_chaff_ids_v1/eval_20260907_144235.json""]}]",True
RSAR,chaff,E,42,ema,metadata_collected,0.4642108380794525,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/E/ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260907_085900.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/E/ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260907_085900.json""]}]",True
RSAR,chaff,E,43,ema,metadata_collected,0.4640710651874542,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260908_031153.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260908_031153.json""]}]",True
RSAR,chaff,E,44,ema,metadata_collected,0.46786531805992126,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260908_071516.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/E/ddp2/eval_full_chaff_ids_v1/eval_20260908_071516.json""]}]",True
RSAR,chaff,F,42,ema,metadata_collected,0.4494883120059967,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/F/preflight_ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/F/preflight_ddp2/eval_full_chaff_ids_v1/eval_20260907_092239.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/F/preflight_ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/F/preflight_ddp2/eval_full_chaff_ids_v1/eval_20260907_092239.json""]}]",True
RSAR,chaff,F,43,ema,metadata_collected,0.44611844420433044,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1/eval_20260908_031653.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1/eval_20260908_031653.json""]}]",True
RSAR,chaff,F,44,ema,metadata_collected,0.44954192638397217,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1/eval_20260908_072424.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_44/0f98a48/methods/F/ddp2/eval_full_chaff_ids_v1/eval_20260908_072424.json""]}]",True
RSAR,gaussian_white_noise,A,42,source,metadata_collected,0.5281371474266052,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/eval_20260907_095727.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/A/eval_full_gaussian_white_noise_ids_v1/eval_20260907_095727.json""]}]",True
RSAR,gaussian_white_noise,B,42,ema,metadata_collected,0.5201999545097351,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_103723.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_103723.json""]}]",True
RSAR,gaussian_white_noise,B,43,ema,metadata_collected,0.5126695036888123,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_062814.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_062814.json""]}]",True
RSAR,gaussian_white_noise,B,44,ema,metadata_collected,0.5286841988563538,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_164503.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/B/eval_full_gaussian_white_noise_ids_v1/eval_20260907_164503.json""]}]",True
RSAR,gaussian_white_noise,C,42,ema,metadata_collected,0.5209313631057739,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_105752.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_105752.json""]}]",True
RSAR,gaussian_white_noise,C,43,ema,metadata_collected,0.516963005065918,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_074802.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_074802.json""]}]",True
