dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
DIOR,clean,F,44,ema,vehicle,0.299,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F,44,ema,windmill,0.204,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,airplane,0.334,printed class_ap.txt (typically 3 decimals),0.334,0.334,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,airport,0.01,printed class_ap.txt (typically 3 decimals),0.01,0.01,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,baseballfield,0.482,printed class_ap.txt (typically 3 decimals),0.482,0.482,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,basketballcourt,0.282,printed class_ap.txt (typically 3 decimals),0.282,0.282,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,bridge,0.104,printed class_ap.txt (typically 3 decimals),0.104,0.104,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,chimney,0.344,printed class_ap.txt (typically 3 decimals),0.344,0.344,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,expressway-service-area,0.216,printed class_ap.txt (typically 3 decimals),0.216,0.216,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,expressway-toll-station,0.146,printed class_ap.txt (typically 3 decimals),0.146,0.146,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,dam,0.091,printed class_ap.txt (typically 3 decimals),0.091,0.091,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,golffield,0.119,printed class_ap.txt (typically 3 decimals),0.119,0.119,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,groundtrackfield,0.217,printed class_ap.txt (typically 3 decimals),0.217,0.217,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,harbor,0.15,printed class_ap.txt (typically 3 decimals),0.15,0.15,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,overpass,0.15,printed class_ap.txt (typically 3 decimals),0.15,0.15,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,ship,0.654,printed class_ap.txt (typically 3 decimals),0.654,0.654,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,stadium,0.196,printed class_ap.txt (typically 3 decimals),0.196,0.196,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,storagetank,0.339,printed class_ap.txt (typically 3 decimals),0.339,0.339,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,tenniscourt,0.521,printed class_ap.txt (typically 3 decimals),0.521,0.521,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,trainstation,0.125,printed class_ap.txt (typically 3 decimals),0.125,0.125,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,vehicle,0.265,printed class_ap.txt (typically 3 decimals),0.265,0.265,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,A,42,source,windmill,0.089,printed class_ap.txt (typically 3 decimals),0.089,0.089,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/A/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,airplane,0.341,printed class_ap.txt (typically 3 decimals),0.341,0.341,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,airport,0.014,printed class_ap.txt (typically 3 decimals),0.014,0.014,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,baseballfield,0.488,printed class_ap.txt (typically 3 decimals),0.488,0.488,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,basketballcourt,0.291,printed class_ap.txt (typically 3 decimals),0.291,0.291,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),0.107,0.107,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,chimney,0.355,printed class_ap.txt (typically 3 decimals),0.355,0.355,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,expressway-service-area,0.225,printed class_ap.txt (typically 3 decimals),0.225,0.225,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,expressway-toll-station,0.144,printed class_ap.txt (typically 3 decimals),0.144,0.144,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),0.091,0.091,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,golffield,0.118,printed class_ap.txt (typically 3 decimals),0.118,0.118,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,groundtrackfield,0.22,printed class_ap.txt (typically 3 decimals),0.22,0.22,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,harbor,0.114,printed class_ap.txt (typically 3 decimals),0.114,0.114,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,overpass,0.153,printed class_ap.txt (typically 3 decimals),0.153,0.153,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,ship,0.665,printed class_ap.txt (typically 3 decimals),0.665,0.665,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,stadium,0.196,printed class_ap.txt (typically 3 decimals),0.196,0.196,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,storagetank,0.347,printed class_ap.txt (typically 3 decimals),0.347,0.347,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,tenniscourt,0.533,printed class_ap.txt (typically 3 decimals),0.533,0.533,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,trainstation,0.13,printed class_ap.txt (typically 3 decimals),0.13,0.13,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,vehicle,0.276,printed class_ap.txt (typically 3 decimals),0.276,0.276,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,42,ema,windmill,0.085,printed class_ap.txt (typically 3 decimals),0.085,0.085,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,airplane,0.342,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,airport,0.014,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,baseballfield,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,basketballcourt,0.288,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,chimney,0.373,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,expressway-service-area,0.225,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,expressway-toll-station,0.145,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,golffield,0.121,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,groundtrackfield,0.22,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,harbor,0.104,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,overpass,0.158,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,ship,0.667,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,stadium,0.194,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,storagetank,0.346,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,tenniscourt,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,trainstation,0.129,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,vehicle,0.275,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,43,ema,windmill,0.088,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,airplane,0.342,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,airport,0.014,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,baseballfield,0.491,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,basketballcourt,0.29,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,bridge,0.107,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,chimney,0.352,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,expressway-service-area,0.225,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,expressway-toll-station,0.149,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,golffield,0.121,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,groundtrackfield,0.222,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,harbor,0.132,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,overpass,0.155,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,ship,0.667,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,stadium,0.195,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,storagetank,0.349,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,tenniscourt,0.534,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,trainstation,0.128,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,vehicle,0.275,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,B,44,ema,windmill,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_44/0f98a48/methods/B/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,airplane,0.342,printed class_ap.txt (typically 3 decimals),0.342,0.342,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,airport,0.017,printed class_ap.txt (typically 3 decimals),0.017,0.017,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,baseballfield,0.491,printed class_ap.txt (typically 3 decimals),0.491,0.491,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,basketballcourt,0.293,printed class_ap.txt (typically 3 decimals),0.293,0.293,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,bridge,0.108,printed class_ap.txt (typically 3 decimals),0.108,0.108,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,chimney,0.373,printed class_ap.txt (typically 3 decimals),0.373,0.373,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,expressway-service-area,0.235,printed class_ap.txt (typically 3 decimals),0.235,0.235,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,expressway-toll-station,0.144,printed class_ap.txt (typically 3 decimals),0.144,0.144,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),0.091,0.091,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,golffield,0.124,printed class_ap.txt (typically 3 decimals),0.124,0.124,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,groundtrackfield,0.227,printed class_ap.txt (typically 3 decimals),0.227,0.227,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,harbor,0.11,printed class_ap.txt (typically 3 decimals),0.11,0.11,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,overpass,0.155,printed class_ap.txt (typically 3 decimals),0.155,0.155,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,ship,0.659,printed class_ap.txt (typically 3 decimals),0.659,0.659,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,stadium,0.208,printed class_ap.txt (typically 3 decimals),0.208,0.208,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,storagetank,0.342,printed class_ap.txt (typically 3 decimals),0.342,0.342,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,tenniscourt,0.534,printed class_ap.txt (typically 3 decimals),0.534,0.534,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,trainstation,0.131,printed class_ap.txt (typically 3 decimals),0.131,0.131,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,vehicle,0.276,printed class_ap.txt (typically 3 decimals),0.276,0.276,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,42,ema,windmill,0.088,printed class_ap.txt (typically 3 decimals),0.088,0.088,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_42/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,airplane,0.343,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,airport,0.02,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,baseballfield,0.494,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,basketballcourt,0.296,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,bridge,0.108,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,chimney,0.357,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,expressway-service-area,0.241,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,expressway-toll-station,0.14,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
DIOR,brightness,C,43,ema,golffield,0.129,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/dior/brightness/seed_43/0f98a48/methods/C/eval_full_brightness_ids_v1/class_ap.txt
