dataset,domain,method,seed,role,status,source_clean_TEST,source_corruption_mAP50,source_degradation,delta_A,recovery_ratio,interpretation
RSAR,point_target,B,44,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.010727286338806152,-0.6894287640587172,descriptive_only_unstable_near_zero_gap
RSAR,point_target,C,42,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.0044730305671691895,-0.287475866507309,descriptive_only_unstable_near_zero_gap
RSAR,point_target,C,43,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.022778332233428955,-1.4639338359228955,descriptive_only_unstable_near_zero_gap
RSAR,point_target,C,44,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,0.0022352933883666992,0.1436594036345806,descriptive_only_unstable_near_zero_gap
RSAR,point_target,D,42,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.01615220308303833,-1.0380811191811468,descriptive_only_unstable_near_zero_gap
RSAR,point_target,D,43,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.01787620782852173,-1.1488806656247128,descriptive_only_unstable_near_zero_gap
RSAR,point_target,D,44,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.01218724250793457,-0.7832582513560724,descriptive_only_unstable_near_zero_gap
RSAR,point_target,E,42,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.004764974117279053,-0.3062386993962796,descriptive_only_unstable_near_zero_gap
RSAR,point_target,E,43,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.01106727123260498,-0.7112791517268855,descriptive_only_unstable_near_zero_gap
RSAR,point_target,E,44,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.01206672191619873,-0.7755125494161993,descriptive_only_unstable_near_zero_gap
RSAR,point_target,F,42,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.007896780967712402,-0.5075158591523398,descriptive_only_unstable_near_zero_gap
RSAR,point_target,F,43,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.014963269233703613,-0.9616698844656921,descriptive_only_unstable_near_zero_gap
RSAR,point_target,F,44,ema,complete,0.5313997864723206,0.5158401131629944,0.015559673309326172,-0.010427236557006836,-0.670144954184671,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,A,42,source,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.0,0.0,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,B,42,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.017397239804267883,0.047276003970586816,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,B,43,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.014540210366249084,0.03951218990723608,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,B,44,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.006162211298942566,0.016745456699684972,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,C,42,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.02268780767917633,0.06165281952724037,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,C,43,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.018815413117408752,0.05112980882338768,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,C,44,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.017941683530807495,0.0487554986529176,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,D,42,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.001720130443572998,0.004674356081493727,descriptive_only_unstable_near_zero_gap
RSAR,noise_suppression,D,43,ema,complete,0.5313997864723206,0.16340675950050354,0.367993026971817,0.009378477931022644,0.02548547728797291,descriptive_only_unstable_near_zero_gap
