dataset,domain,method,seed,role,comparison_group,evaluation_required,status,native_mAP50,mAP50,mAP50_percent,delta_vs_source_pp,relative_vs_source_percent,source_seed,source_id,host,checkpoint,eval_json,eval_status,prediction_image_ids,class_ap,n_images,n_post_nms_detections,evaluated_at,collected_at,training_code_sha,evaluation_code_sha,config,manifest,evidence_basis,note,baseline_method,baseline_role
RSAR,chaff,SFUT,44,student,common_1epoch,True,valid_native_test,0.19118927419185638,0.19118927419185638,19.11892741918564,-28.07416170835495,-59.48786618414357,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_student_ids_v1/eval_20260910_042830.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_student_ids_v1/class_ap.txt,8538,317468,2026-09-09T20:33:25.455784+00:00,2026-09-12T02:02:44.940618+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/chaff/seed_44/methods/SFUT/eval_full_chaff_student_ids_v1/execution.json,,A,source
RSAR,chaff,SFYOLO,42,ema,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_42/methods/SFYOLO/work/iter_531_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_manifests_84a1aeb/runtime.json,,,A,source
RSAR,chaff,SFYOLO,42,student,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_42/methods/SFYOLO/work/iter_531.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,,,A,source
RSAR,chaff,SFYOLO,43,ema,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_43/methods/SFYOLO/work/iter_531_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_manifests_84a1aeb/runtime.json,,,A,source
RSAR,chaff,SFYOLO,43,student,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_43/methods/SFYOLO/work/iter_531.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,,,A,source
RSAR,chaff,SFYOLO,44,ema,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_44/methods/SFYOLO/work/iter_531_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_manifests_84a1aeb/runtime.json,,,A,source
RSAR,chaff,SFYOLO,44,student,extended_2epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/rsar/chaff/seed_44/methods/SFYOLO/work/iter_531.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,,,A,source
RSAR,clean,A,42,source,common_1epoch,True,valid_native_test,0.5313997864723206,0.5313997864723206,53.139978647232056,0.0,0.0,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/eval_20260907_053721.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt,8538,59554,2026-09-06T21:44:33+00:00,2026-09-12T01:56:01.550440+00:00,b474aaa5f7718746215ce13beceb071617bb823e,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
RSAR,clean,AASFOD,42,ema,common_1epoch,True,valid_native_test,0.18126904964447021,0.18126904964447021,18.12690496444702,-35.013073682785034,-65.88838492995666,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/work/iter_266_ema.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_ids_v1/eval_20260912_014953.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_ids_v1/class_ap.txt,8538,142791,2026-09-11T17:54:46.200791+00:00,2026-09-12T02:04:04.840520+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_manifests_36c2053/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_ids_v1/execution.json,,A,source
RSAR,clean,AASFOD,42,student,common_1epoch,True,valid_native_test,0.13246217370033264,0.13246217370033264,13.246217370033264,-39.89376127719879,-75.07297197470133,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_student_ids_v1/eval_20260912_020230.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_student_ids_v1/class_ap.txt,8538,170649,2026-09-11T18:07:22.005863+00:00,2026-09-12T02:04:05.062579+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_42/methods/AASFOD/eval_full_clean_student_ids_v1/execution.json,,A,source
RSAR,clean,AASFOD,43,ema,common_1epoch,True,valid_native_test,0.1488686054944992,0.1488686054944992,14.88686054944992,-38.253118097782135,-71.98557295576681,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/work/iter_266_ema.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_ids_v1/eval_20260912_014959.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_ids_v1/class_ap.txt,8538,232400,2026-09-11T17:54:47.098825+00:00,2026-09-12T02:04:05.674236+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_manifests_36c2053/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_ids_v1/execution.json,,A,source
RSAR,clean,AASFOD,43,student,common_1epoch,True,valid_native_test,0.09896115213632584,0.09896115213632584,9.896115213632584,-43.24386343359947,-81.37726911911724,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_student_ids_v1/eval_20260912_020507.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_student_ids_v1/class_ap.txt,8538,306234,2026-09-11T18:09:59.187699+00:00,2026-09-12T02:04:05.883335+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_43/methods/AASFOD/eval_full_clean_student_ids_v1/execution.json,,A,source
RSAR,clean,AASFOD,44,ema,common_1epoch,True,valid_native_test,0.14219187200069427,0.14219187200069427,14.219187200069427,-38.92079144716263,-73.24201559345174,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/work/iter_266_ema.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_ids_v1/eval_20260912_015456.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_ids_v1/class_ap.txt,8538,210591,2026-09-11T17:59:46.499948+00:00,2026-09-12T02:04:05.272119+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_manifests_36c2053/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_ids_v1/execution.json,,A,source
RSAR,clean,AASFOD,44,student,common_1epoch,True,valid_native_test,0.09297686070203781,0.09297686070203781,9.297686070203781,-43.842292577028275,-82.50340646177871,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_student_ids_v1/eval_20260912_020521.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_student_ids_v1/class_ap.txt,8538,193876,2026-09-11T18:10:15.828316+00:00,2026-09-12T02:04:05.465296+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/clean/seed_44/methods/AASFOD/eval_full_clean_student_ids_v1/execution.json,,A,source
RSAR,clean,B,42,ema,common_1epoch,True,valid_native_test,0.5197048783302307,0.5197048783302307,51.97048783302307,-1.1694908142089844,-2.200773963370606,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_060433.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_ids_v1/class_ap.txt,8538,73073,2026-09-06T22:09:19+00:00,2026-09-12T01:56:01.263489+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
RSAR,clean,B,42,student,common_1epoch,True,valid_native_test,0.27680811285972595,0.27680811285972595,27.680811285972595,-25.45916736125946,-47.90963039384957,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_20260908_113814.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt,8538,178442,2026-09-08T03:43:13+00:00,2026-09-12T01:56:01.283845+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
RSAR,clean,B,43,ema,common_1epoch,True,valid_native_test,0.5253969430923462,0.5253969430923462,52.53969430923462,-0.6002843379974365,-1.1296284892818753,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_043547.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_ids_v1/class_ap.txt,8538,55943,2026-09-06T20:41:14+00:00,2026-09-12T01:56:01.576915+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
RSAR,clean,B,43,student,common_1epoch,True,valid_native_test,0.3028903305530548,0.3028903305530548,30.28903305530548,-22.850945591926575,-43.00142034986841,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_20260908_114815.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt,8538,101586,2026-09-08T03:53:13+00:00,2026-09-12T01:56:01.595251+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
RSAR,clean,B,44,ema,common_1epoch,True,valid_native_test,0.5282383561134338,0.5282383561134338,52.823835611343384,-0.3161430358886719,-0.5949250337253131,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/eval_20260907_133211.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_ids_v1/class_ap.txt,8538,63664,2026-09-07T05:37:00+00:00,2026-09-12T01:56:01.810665+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,,A,source
RSAR,clean,B,44,student,common_1epoch,True,valid_native_test,0.2704327404499054,0.2704327404499054,27.04327404499054,-26.096704602241516,-49.10936222892298,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_20260908_120152.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt,8538,213270,2026-09-08T04:06:31+00:00,2026-09-12T01:56:01.831342+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/student_queue/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/student_report_84a1aeb/report.json,,A,source
RSAR,clean,B_REG,42,ema,common_1epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/clean/seed_42/methods/B_REG/work/iter_266_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_manifests_0e5f8f7/runtime.json,,,A,source
RSAR,clean,B_REG,43,ema,common_1epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/clean/seed_43/methods/B_REG/work/iter_266_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_manifests_0e5f8f7/runtime.json,,,A,source
RSAR,clean,B_REG,44,ema,common_1epoch,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/clean/seed_44/methods/B_REG/work/iter_266_ema.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_manifests_0e5f8f7/runtime.json,,,A,source
