dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
DIOR,clean,IRG,43,ema,harbor,0.124,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,overpass,0.181,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,ship,0.703,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,stadium,0.273,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,storagetank,0.486,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,tenniscourt,0.62,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,trainstation,0.09,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,vehicle,0.304,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,43,ema,windmill,0.195,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,airplane,0.489,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,airport,0.009,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,basketballcourt,0.382,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,bridge,0.116,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,chimney,0.421,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,expressway-service-area,0.283,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,expressway-toll-station,0.201,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,dam,0.027,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,golffield,0.272,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,groundtrackfield,0.251,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,harbor,0.132,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,overpass,0.182,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,ship,0.704,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,stadium,0.269,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,storagetank,0.486,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,tenniscourt,0.618,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,trainstation,0.085,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,vehicle,0.304,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,IRG,44,ema,windmill,0.198,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/IRG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,airplane,0.48,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,airport,0.014,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,basketballcourt,0.38,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,bridge,0.115,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,chimney,0.41,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,expressway-service-area,0.29,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,expressway-toll-station,0.201,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,dam,0.03,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,golffield,0.271,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,groundtrackfield,0.245,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,harbor,0.148,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,overpass,0.177,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,stadium,0.263,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,storagetank,0.486,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,tenniscourt,0.619,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,trainstation,0.077,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,vehicle,0.305,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,42,ema,windmill,0.194,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,airplane,0.49,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,airport,0.011,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,basketballcourt,0.377,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,bridge,0.114,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,chimney,0.419,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,expressway-service-area,0.284,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,expressway-toll-station,0.198,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,dam,0.026,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,golffield,0.273,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,groundtrackfield,0.249,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,harbor,0.142,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,overpass,0.177,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,stadium,0.277,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,storagetank,0.486,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,tenniscourt,0.621,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,trainstation,0.09,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,vehicle,0.305,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,43,ema,windmill,0.203,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_43/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,airplane,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,airport,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,baseballfield,0.533,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,basketballcourt,0.385,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,bridge,0.115,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,chimney,0.424,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,expressway-service-area,0.271,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,expressway-toll-station,0.204,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,dam,0.017,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,golffield,0.272,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,groundtrackfield,0.252,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,harbor,0.12,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,overpass,0.179,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,stadium,0.262,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,storagetank,0.484,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,tenniscourt,0.62,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,trainstation,0.088,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,vehicle,0.304,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,LPLD,44,ema,windmill,0.191,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_44/methods/LPLD/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,airplane,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,airport,0.01,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,basketballcourt,0.376,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,bridge,0.114,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,chimney,0.416,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,SFUT,42,ema,expressway-service-area,0.282,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/clean/seed_42/methods/SFUT/eval_full_clean_ids_v1/class_ap.txt
